rh,temp,uva,uvb,x,y,blueg,blueb,worn,pressure,timestamp,hour,minute,second,isnight
32.751000000000005,28.751666666666665,1.9917833333333332,0.561468,247.8,273.7,55.66666666666666,49.6,0.0,0.9860794473229706,1650623131,12,25,31,0
32.737647058823526,28.80823529411764,1.848970588235294,0.5142070588235294,233.35294117647055,257.2352941176471,52.13725490196079,47.333333333333336,0.0,0.9860942511719714,1650623284,12,28,4,0
32.70435897435899,28.63435897435898,1.7975384615384622,0.5004953846153847,225.4102564102564,248.4102564102564,49.94871794871795,45.20512820512821,0.0,0.9861311975301613,1650623437,12,30,37,0
32.71,28.649999999999995,1.756833333333333,0.49984,225.0,248.0,49.0,45.0,0.0,0.9861238588699729,1650623590,12,33,10,0
32.708888888888886,28.78194444444444,1.6245416666666668,0.4468266666666666,203.52777777777777,224.11111111111111,45.69444444444444,41.138888888888886,0.0,0.9861364695561587,1650623743,12,35,43,0
32.70966666666667,28.45950000000001,1.5292916666666667,0.4203199999999999,194.4333333333333,213.9833333333333,43.71666666666667,39.21666666666667,0.0,0.9861924500370096,1650623897,12,38,17,0
32.70399999999999,28.38,1.388533333333333,0.3947599999999999,184.26666666666668,202.66666666666663,43.266666666666666,38.06666666666667,0.0,0.9861995229870879,1650624050,12,40,50,0
32.75153846153846,28.40897435897436,1.6102948717948722,0.4456615384615385,193.84615384615384,214.84615384615384,43.17948717948718,38.46153846153846,0.0,0.9862463385779446,1650624218,12,43,38,0
32.76333333333333,28.219629629629637,1.7427222222222225,0.46292,199.77777777777777,220.77777777777777,45.74074074074074,39.77777777777778,0.0,0.9862287651579534,1650624372,12,46,12,0
32.79102564102563,28.095641025641022,1.7942820512820516,0.4948153846153846,215.1025641025641,237.1794871794872,47.58974358974359,42.94871794871795,0.0,0.9862324204293116,1650624525,12,48,45,0
32.77282051282051,28.241025641025644,1.9082564102564104,0.5267107692307693,225.6153846153846,249.53846153846155,50.53846153846154,45.1025641025641,0.0,0.9862000291015836,1650624678,12,51,18,0
32.74861111111111,28.344722222222227,1.845027777777778,0.5069400000000001,229.19444444444449,252.69444444444449,50.75,46.138888888888886,0.0,0.9862510623132383,1650624831,12,53,51,0
